,0,1,2
2857,,46.3252778,-122.2986111
2858,,46.1566389,-120.8070278
2859,,43.33888889999999,-121.86556999999999
2860,,43.273611100000004,-121.8903
2861,,47.009899,-121.847822
2862,,43.78611110000001,-118.49770159999998
2863,,45.4888889,-117.0997222
2864,,43.714722200000004,-122.13333329999999
2865,,43.7176583,-121.87845279999999
2866,,43.915,-122.80444440000001
2867,,43.768055600000004,-122.4038889
2868,,43.962258299999995,-121.12716200000001
2869,,45.1441667,-123.7813889
2870,,44.1363889,-121.8361111
2871,,44.6877917,-121.8219444
2872,,43.3112639,-121.7727778
2873,,43.7122222,-121.21125559999999
2874,,42.0696833,-121.76805559999998
2875,,43.16956939999999,-121.83416670000001
2876,,44.5505556,-121.78656940000002
2877,,43.459188899999994,-123.0647222
2878,,44.309186100000005,-122.00935279999999
2879,,43.707222200000004,-122.5527
2880,,44.5280306,-121.24333329999999
2881,,43.8376972,-123.0118778
2882,,43.96335,-122.16758610000001
2883,,44.4,-121.62222220000001
2884,,42.116994399999996,-121.9965278
2885,,44.711813899999996,-121.6306278
2886,,42.47,-122.7425
2887,,44.7706528,-121.6273389
2888,,43.801019399999994,-121.8333472
2889,,42.8666667,-121.78566940000002
2890,,43.3182389,-122.3385278
2891,,46.977341700000004,-123.0873861
2892,,43.3072222,-122.11625829999998
2893,,43.3121139,-122.07731670000001
2894,,43.055555600000005,-121.86306940000001
2895,,43.3127806,-120.83444440000001
2896,,43.273816700000005,-122.09611389999999
2897,,42.377263899999996,-121.1624306
2898,,42.492788899999994,-122.15535
2899,,42.5008889,-122.6472222
2900,,48.792463899999994,-122.19802220000001
2901,,43.5011111,-122.19721940000001
2902,,43.746938899999996,-122.4041
2903,,44.7054,-122.3605139
2904,,46.980475,-122.41763329999999
2905,,45.1798583,-122.40344440000001
2906,,45.23135,-119.05741940000001
2907,,45.239621,-121.97
2908,,43.739233299999995,-122.00745
2909,,43.5882139,-122.17618610000001
2910,,44.55775560000001,-121.0958222
2911,,43.7254028,-123.81801940000001
2912,,43.7314917,-123.79435
2913,,44.5078222,-123.60603
2914,,43.5625167,-121.61145
2915,,44.1008361,-121.8541611
2916,,43.8246611,-121.6202278
2917,,43.7725361,-121.62748329999998
2918,,44.138355600000004,-121.763825
2919,,44.4881278,-121.69385559999999
2920,,44.6212583,-121.9636861
2921,,43.669708299999996,-121.6304
2922,,44.481713899999995,-121.8002361
2923,,43.5856111,-121.62030559999998
2924,,44.5768806,-121.64375279999999
2925,,44.501341700000005,-121.6416861
2926,,44.360516700000005,-121.47808059999998
2927,,44.4853222,-121.770875
2928,,44.4550889,-121.6382222
2929,,43.8131639,-122.0091111
2930,,44.1312389,-121.62853059999999
2931,,43.980636100000005,-121.6414472
2932,,44.0929389,-121.607425
2933,,43.4978667,-121.63916940000001
2934,,43.6737806,-121.63837779999999
2935,,43.9667333,-121.7765222
2936,,47.8083972,-121.6374889
2937,,48.675277799999996,-121.80711389999999
2938,,45.457480600000004,-121.63070829999998
2939,,45.394811100000005,-121.8436639
2940,,45.3671,-121.82395
2941,,43.7261028,-121.80863059999999
2942,,43.7163889,-121.5352
2943,,42.1140444,-121.67765559999998
2944,,43.7485194,-121.66343059999998
2945,,44.025536100000004,-121.5703389
2946,,48.6125,-121.5677
2947,,45.6991667,-121.42324170000002
2948,,47.935528000000005,-121.37731940000002
2949,,-57.8044,-123.08706389999999
2950,,35.381282,-121.60251670000001
2951,,37.2497222,-121.72675559999999
2952,,37.33705560000001,-117.53416670000001
2953,,36.593888899999996,-121.70805559999998
2954,,36.5194444,-117.5386111
2955,,36.3208333,-120.515084
2956,,36.51953889999999,46.1914
2957,,36.3097222,-82.742135
2958,,36.1753833,-80.5283333
2959,,36.1091667,-80.3264167
2960,,34.0213889,-81.815
2961,,35.2997222,-82.0605556
2962,,35.2808333,-82.08555559999999
2963,,35.22,-82.0608167
2964,,35.4816667,-82.11527779999999
2965,,37.9311111,-82.5273667
2966,,38.9527778,-82.6572222
2967,,36.686944399999994,-87.2691667
2968,,35.4016667,-82.7225
2969,,35.3283333,-82.7783333
2970,,33.271666700000004,-82.63
2971,,34.0472222,-79.97111109999999
2972,,36.9916667,-78.73472220000001
2973,,36.9416667,-81.5411111
2974,,36.9791667,-84.10722220000001
2975,,34.7586111,-84.1288889
2976,,38.075,-89.14361109999999
2977,,35.4072222,-88.93888890000001
2978,,36.6847222,-84.2583333
2979,,35.0772222,-84.2166667
2980,,34.105,-84.2666667
2981,,30.533055600000004,-94.6944444
2982,,35.2919444,-83.5
2983,,29.098055600000006,-82.64583329999999
2984,,37.9297222,-81.6472222
2985,,37.5758333,-83.24638890000001
2986,,37.5602778,-87.32
2987,,38.9316667,-95.1288889
2988,,37.9502778,-82.73861109999999
2989,,31.4441667,-81.6505556
2990,,31.051861100000004,-78.97972220000001
2991,,35.9636111,-79.5341667
2992,,34.6930556,-79.5088889
2993,,32.6736111,-78.3208333
2994,,34.7327778,-79.96222220000001
2995,,38.0947222,-93.7697222
2996,,35.224444399999996,-94.26803890000001
2997,,35.4391667,-92.1788889
2998,,35.4484722,-81.4905556
2999,,35.4513889,-77.0822222
3000,,35.4394444,-93.3055556
3001,,29.356944399999996,-83.0875
3002,,35.804444399999994,-89.33972220000001
3003,,35.2675,-83.5169444
3004,,30.53,-93.6225
3005,,29.182222200000002,-80.07055559999999
3006,,29.078888899999995,-80.07866109999999
3007,,28.979444399999995,-80.0727778
3008,,36.6958333,-80.04861109999999
3009,,33.0375,-81.7319444
3010,,35.32,-82.22138890000001
3011,,35.0106472,-82.2044444
3012,,35.0786111,-83.0194444
3013,,36.758055600000006,-95.53611109999999
3014,,37.0297222,-81.7125
3015,,36.8022222,-81.58
3016,,35.3597222,-81.555
3017,,31.3883333,-81.4875
3018,,35.3606028,-79.56277779999999
3019,,34.89944439999999,-84.09361109999999
3020,,35.7586111,-83.7830556
3021,,34.7891667,-83.5319444
3022,,34.740333299999996,-81.2705556
3023,,34.584166700000004,-81.1230556
3024,,34.864766700000004,-80.9991667
3025,,29.0502778,-84.0030556
3026,,29.274166700000002,-95.155
3027,,29.181111100000003,-83.915625
3028,,37.983611100000005,-83.2225
3029,,36.7533333,-82.9766667
3030,,37.0097222,-83.2358333
3031,,35.3691667,-83.89200000000001
3032,,36.091666700000005,-85.08111109999999
3033,,34.875,-83.22518609999999
3034,,29.012869399999996,-81.7625
3035,,29.042486100000005,-81.9158333
3036,,28.985,-81.83111109999999
3037,,37.9197778,-79.9669444
3038,,34.9816667,-81.43638890000001
3039,,35.455,-81.18166670000001
3040,,35.3536111,-83.8719444
3041,,35.4261111,-83.3852778
3042,,35.2752778,-94.3708333
3043,,34.705706,-84.25
3044,,35.9743806,-81.39076109999999
3045,,36.9135333,-81.8208306
3046,,35.153611100000006,-81.6194444
3047,,35.2286722,-79.0100556
3048,,35.1168778,-76.9486111
3049,,35.6761,-80.0783333
3050,,35.15375,-82.7777778
3051,,36.2572222,-82.6655556
3052,,36.697861100000004,-82.71055559999999
3053,,38.0992722,-83.914975
3054,,37.612863899999994,-92.1772
3055,,30.212877799999998,-82.4626167
3056,,30.27715,-84.60888890000001
3057,,29.999430600000004,-84.5482056
3058,,37.6008333,-84.5750139
3059,,35.076111100000006,-82.1992
3060,,32.7667972,-84.6091194
3061,,35.6898611,-82.1108333
3062,,36.8358472,-81.5038444
3063,,34.7608417,-83.5023472
3064,,35.861738,-79.95759720000001
3065,,36.1376833,-82.4245333
3066,,34.7557667,-84.9866
3067,,35.7527222,-85.0018028
3068,,34.49315,-80.21888890000001
3069,,30.473944399999997,-84.4855556
3070,,47.514166700000004,-90.7834333
3071,,47.5119444,-93.9563611
3072,,47.1358333,-81.0645472
3073,,48.17055560000001,-76.7617083
3074,,45.9374667,-82.84607700000001
3075,,45.841666700000005,-82.347575
3076,,41.839722200000004,-83.4813
3077,,41.4016667,-82.2211417
3078,,39.1802778,-83.4949611
3079,,38.9175,-84.2859722
3080,,37.9202778,-94.1058333
3081,,38.006666700000004,-94.04388890000001
3082,,38.8956944,-94.4566667
3083,,38.1991667,-92.4911111
3084,,41.8319444,-86.7070889
3085,,39.0102778,-86.9830556
3086,,41.785,-79.2563889
3087,,41.7769444,-79.08333329999999
3088,,38.8222222,-79.60055559999999
3089,,38.133055600000006,-79.77111109999998
3090,,41.944166700000004,-80.27111109999998
3091,,41.987777799999996,-80.0105556
3092,,48.1322222,-79.2456944
3093,,47.7530556,-86.5983333
3094,,44.258055600000006,-78.9594444
3095,,47.6097222,-86.4288889
3096,,47.3786111,-82.63305559999999
3097,,44.0033333,-78.9025
3098,,43.95444439999999,-78.8861111
3099,,44.2675,-79.38722220000001
3100,,44.264444399999995,-86.63305559999999
3101,,44.351944399999994,-78.87611109999999
3102,,44.2602778,-78.9105556
3103,,43.8733333,-92.2958333
3104,,43.9419444,-92.4722222
3105,,47.3327778,-71.5044444
3106,,47.3805556,-93.5769444
3107,,47.9525,-94.5213889
3108,,43.9677778,-71.23222220000001
3109,,46.0577778,-71.21388890000001
3110,,46.2216667,-71.0227778
3111,,37.7083333,-71.0133333
3112,,37.925,-70.9841667
3113,,39.445705600000004,-71.5047222
3114,,37.8163889,-71.6266667
3115,,37.5527778,-71.50916670000001
3116,,43.2533333,-92.14388890000001
3117,,44.33888889999999,-91.91638890000002
3118,,37.476388899999996,-91.71638890000001
3119,,36.9191667,-71.5158333
3120,,37.7930556,-86.5497222
3121,,38.6883333,-86.4375
3122,,48.0677778,-90.9416667
3123,,48.160277799999996,-80.25
3124,,48.0525,-81.1512
3125,,38.6166667,-91.16638890000002
3126,,47.3791667,-90.43722220000001
3127,,47.3288417,-72.8922222
3128,,36.89194439999999,-71.21861109999999
3129,,47.425,-90.87138890000001
3130,,47.451111100000006,-91.0069444
3131,,47.836755600000004,-90.78388890000001
3132,,47.8630556,-91.8361111
3133,,48.036944399999996,-79.7658333
3134,,46.3916667,-90.6147222
3135,,46.4383333,-90.89361109999999
3136,,46.2281889,-90.4083333
3137,,46.268055600000004,-82.6166667
3138,,46.2416333,-94.52111109999998
3139,,46.1955972,-94.5797056
3140,,46.2178806,-93.1091667
3141,,44.4336111,-94.3163889
3142,,44.459444399999995,-94.4833333
3143,,48.033888899999994,-90.7731444
3144,,44.1191667,-90.8852778
3145,,44.1680556,-90.39388890000001
3146,,43.8883333,-86.8380556
3147,,46.0161111,-86.70833329999999
3148,,46.3008333,-86.59700000000001
3149,,45.983611100000005,-89.0863889
3150,,46.1919444,-86.647175
3151,,46.3502778,-86.56151390000001
3152,,46.1763889,-86.58873890000001
3153,,45.3308333,-83.6183333
3154,,45.9547222,-83.7736111
3155,,45.305555600000005,-85.79611109999999
3156,,45.328055600000006,-90.9927778
3157,,46.2922222,-86.4275
3158,,43.8711111,-85.92944440000001
3159,,45.9247222,-85.9422222
3160,,45.139444399999995,-79.24625
3161,,47.5583333,-91.02027779999999
3162,,47.9952778,-90.8783333
3163,,47.756944399999995,-90.9344444
3164,,47.8155556,-90.86
3165,,47.5183333,-90.92361109999999
3166,,43.5277778,-90.9091667
3167,,47.5033333,-90.27722220000001
3168,,36.908475,-90.4438889
3169,,38.7175,-90.07222220000001
3170,,46.0072222,-90.4358333
3171,,45.985833299999996,-90.4469444
3172,,46.033055600000004,-91.19333329999999
3173,,44.4352778,-85.9202778
3174,,38.7497222,-89.00805559999999
3175,,45.8769444,-88.6394444
3176,,45.7727778,-90.70527779999999
3177,,46.2163889,-94.0663889
3178,,44.1975,-91.9138889
3179,,44.1675,-91.78361109999999
3180,,43.9966667,-91.73138890000001
3181,,42.4944444,-94.0480556
3182,,36.9733333,-86.1194444
3183,,46.2447222,-94.06361109999999
3184,,36.6130556,-92.0966833
3185,,46.35055560000001,-79.5841667
3186,,46.46,-84.9722222
3187,,46.4725,-84.9716667
3188,,46.319166700000004,-84.7191667
3189,,46.4717389,-83.62388890000001
3190,,46.4866667,-79.50027779999999
3191,,46.21944439999999,-88.56277779999999
3192,,43.716666700000005,-88.5408333
3193,,44.4869444,-86.5991667
3194,,41.7102778,-71.17222220000001
3195,,46.16111110000001,-71.13027779999999
3196,,44.3244444,-71.3672222
3197,,44.3427778,-76.7891667
3198,,44.048676,-90.6016667
3199,,43.897090000000006,-89.3105556
3200,,46.0382,-93.5958333
3201,,43.8575278,-84.8683333
3202,,44.201944399999995,-84.7794444
3203,,44.3577778,-84.6391667
3204,,45.268577799999996,-84.97888890000002
3205,,45.949722200000004,-86.655175
3206,,46.2708333,-86.6852778
3207,,37.38,-86.6283333
3208,,45.4415,-85.6244444
3209,,43.8244444,-83.79611109999999
3210,,46.477236100000006,-79.165
3211,,46.4973583,-86.5905556
3212,,46.453855600000004,-71.21722220000001
3213,,46.5548472,-83.66444440000001
3214,,46.4773583,-71.56100500000001
3215,,43.7230556,-73.0501
3216,,45.7041861,-90.7145
3217,,45.512319399999996,-85.8497222
3218,,41.695555600000006,-85.7980556
3219,,46.556205600000006,-85.8091667
3220,,46.498155600000004,-88.6456583
3221,,46.4711194,-86.2409722
3222,,46.4909472,-91.27
3223,,46.486277799999996,-88.7153
3224,,46.4835,-72.90888890000001
3225,,46.553430600000006,-86.6310556
3226,,46.4957639,-86.6820833
3227,,46.5567361,-86.6793389
3228,,46.4771194,-86.6632333
3229,,46.011391700000004,-86.62966390000001
3230,,45.8892417,-85.9025
3231,,45.8852472,-88.5067778
3232,,45.8163306,-88.5136778
3233,,45.9912083,-79.2577778
3234,,43.919,-86.6927694
3235,,41.4854194,-86.6514
3236,,44.5526222,-86.64228890000001
3237,,44.07509993,-86.6461639
3238,,46.2446333,-86.6829861
3239,,46.670280600000005,-86.6465056
3240,,44.0087444,-86.6453806
3241,,46.0768,-86.6968056
3242,,36.978055600000005,-86.6823
3243,,,-86.6529333
3244,,,-86.65190279999999
3245,,,-89.0109167
3246,,,-88.95747779999999
3247,,,-88.5622944
3248,,,-89.1099194
3249,,,-88.97608609999999
3250,,,-73.0271
3251,,,-79.0090778
3252,,,-84.1570389
3253,,,-71.79367829
3254,,,-89.3100306
3255,,,-90.0497194
3256,,,-71.6489278
3257,,,-88.7649222
3258,,,-90.6033333
